mmul_gene_id	mmul_symbol	human_symbol
ENSMMUG00000005946	NLRP3	NLRP3
ENSMMUG00000028711	NLRP4	NLRP4
ENSMMUG00000028710	NLRP5	NLRP5
ENSMMUG00000004622	NLRP6	NLRP6
ENSMMUG00000005266	NLRP7	NLRP7
ENSMMUG00000009935	NLRP8	NLRP8
ENSMMUG00000029506	NLRP9	NLRP9
ENSMMUG00000012189	NLRX1	NLRX1
ENSMMUG00000054902	NMBR	NMBR
ENSMMUG00000009564	NMD3	NMD3
ENSMMUG00000003078	NME6	NME6
ENSMMUG00000021079	NME7	NME7
ENSMMUG00000017781	NMI	NMI
ENSMMUG00000010400	NMRK1	NMRK1
ENSMMUG00000013586	NMT1	NMT1
ENSMMUG00000019174	NNAT	NNAT
ENSMMUG00000007086	NNMT	NNMT
ENSMMUG00000011734	NNT	NNT
ENSMMUG00000006506	NOB1	NOB1
ENSMMUG00000020609	NOBOX	NOBOX
ENSMMUG00000015800	NOC2L	NOC2L
ENSMMUG00000001619	NOC3L	NOC3L
ENSMMUG00000006735	NOC4L	NOC4L
ENSMMUG00000012547	NOD1	NOD1
ENSMMUG00000012207	NOD2	NOD2
ENSMMUG00000023171	NODAL	NODAL
ENSMMUG00000005798	NOG	NOG
ENSMMUG00000010671	NOL10	NOL10
ENSMMUG00000002414	NOL11	NOL11
ENSMMUG00000056629	NOL12	NOL12
ENSMMUG00000020268	NOL3	NOL3
ENSMMUG00000017276	NOL4	NOL4
ENSMMUG00000000389	NOL6	NOL6
ENSMMUG00000008681	NOL7	NOL7
ENSMMUG00000004629	NOL8	NOL8
ENSMMUG00000023681	NOL9	NOL9
ENSMMUG00000020481	NONO	NONO
ENSMMUG00000009317	NOP16	NOP16
ENSMMUG00000018683	NOP2	NOP2
ENSMMUG00000000582	NOP58	NOP58
ENSMMUG00000010049	NOP9	NOP9
ENSMMUG00000014027	NOS1	NOS1
ENSMMUG00000010083	NOS2	NOS2
ENSMMUG00000020437	NOS3	NOS3
ENSMMUG00000003819	NOSIP	NOSIP
ENSMMUG00000019968	NOSTRIN	NOSTRIN
ENSMMUG00000018375	NOTCH2	NOTCH2
ENSMMUG00000013637	NOTCH3	NOTCH3
ENSMMUG00000041984	NOTO	NOTO
ENSMMUG00000049343	NOTUM	NOTUM
ENSMMUG00000004271	NOVA1	NOVA1
ENSMMUG00000004178	NOX1	NOX1
ENSMMUG00000008762	NOX3	NOX3
ENSMMUG00000011116	NOX4	NOX4
ENSMMUG00000006230	NOX5	NOX5
ENSMMUG00000007953	NOXO1	NOXO1
ENSMMUG00000056484	NOXRED1	NOXRED1
ENSMMUG00000011330	NPAS1	NPAS1
ENSMMUG00000009871	NPAS2	NPAS2
ENSMMUG00000014839	NPAS3	NPAS3
ENSMMUG00000015982	NPAS4	NPAS4
ENSMMUG00000004157	NPAT	NPAT
ENSMMUG00000012888	NPB	NPB
ENSMMUG00000020909	NPBWR1	NPBWR1
ENSMMUG00000055922	NPBWR2	NPBWR2
ENSMMUG00000021484	NPC1	NPC1
ENSMMUG00000000782	NPC1L1	NPC1L1
ENSMMUG00000006563	NPC2	NPC2
ENSMMUG00000017860	NPDC1	NPDC1
ENSMMUG00000005869	NPEPPS	NPEPPS
ENSMMUG00000022802	NPHP1	NPHP1
ENSMMUG00000022888	NPHP4	NPHP4
ENSMMUG00000019749	NPHS1	NPHS1
ENSMMUG00000003770	NPHS2	NPHS2
ENSMMUG00000015774	NPM3	NPM3
ENSMMUG00000023428	NPNT	NPNT
ENSMMUG00000007834	NPPA	NPPA
ENSMMUG00000055655	NPPB	NPPB
ENSMMUG00000006981	NPPC	NPPC
ENSMMUG00000008153	NPR1	NPR1
ENSMMUG00000016334	NPR2	NPR2
ENSMMUG00000013366	NPR3	NPR3
ENSMMUG00000007013	NPRL2	NPRL2
ENSMMUG00000000590	NPRL3	NPRL3
ENSMMUG00000014226	NPSR1	NPSR1
ENSMMUG00000009869	NPTN	NPTN
ENSMMUG00000001286	NPTX1	NPTX1
ENSMMUG00000011970	NPTX2	NPTX2
ENSMMUG00000008369	NPVF	NPVF
ENSMMUG00000020017	NPW	NPW
ENSMMUG00000009818	NPY	NPY
ENSMMUG00000060090	NPY1R	NPY1R
ENSMMUG00000014185	NPY2R	NPY2R
ENSMMUG00000020242	NPY5R	NPY5R
ENSMMUG00000019684	NQO1	NQO1
ENSMMUG00000012775	NR0B1	NR0B1
ENSMMUG00000010291	NR0B2	NR0B2
ENSMMUG00000022240	NR1D2	NR1D2
ENSMMUG00000023418	NR1H2	NR1H2
ENSMMUG00000015598	NR1H3	NR1H3
ENSMMUG00000003571	NR1H4	NR1H4
ENSMMUG00000001976	NR1I2	NR1I2
ENSMMUG00000018128	NR1I3	NR1I3
ENSMMUG00000005156	NR2C2	NR2C2
ENSMMUG00000023767	NR2E1	NR2E1
ENSMMUG00000019276	NR2E3	NR2E3
ENSMMUG00000006209	NR2F1	NR2F1
ENSMMUG00000005430	NR2F2	NR2F2
ENSMMUG00000028849	NR2F6	NR2F6
ENSMMUG00000000421	NR3C1	NR3C1
ENSMMUG00000014955	NR3C2	NR3C2
ENSMMUG00000022922	NR4A1	NR4A1
ENSMMUG00000011607	NR4A2	NR4A2
ENSMMUG00000011410	NR4A3	NR4A3
ENSMMUG00000014111	NR5A1	NR5A1
ENSMMUG00000016188	NR5A2	NR5A2
ENSMMUG00000011185	NR6A1	NR6A1
ENSMMUG00000001208	NRAP	NRAP
ENSMMUG00000017726	NRBF2	NRBF2
ENSMMUG00000005091	NRBP1	NRBP1
ENSMMUG00000021293	NRCAM	NRCAM
ENSMMUG00000010442	NRDE2	NRDE2
ENSMMUG00000002768	NREP	NREP
ENSMMUG00000017380	NRG3	NRG3
ENSMMUG00000020882	NRG4	NRG4
ENSMMUG00000008481	NRGN	NRGN
ENSMMUG00000006689	NRIP3	NRIP3
ENSMMUG00000007361	NRL	NRL
ENSMMUG00000017194	NRM	NRM
ENSMMUG00000064807	NRN1	NRN1
ENSMMUG00000017588	NRP1	NRP1
ENSMMUG00000020052	NRP2	NRP2
ENSMMUG00000008451	NRSN1	NRSN1
ENSMMUG00000012599	NRSN2	NRSN2
ENSMMUG00000058031	NRTN	NRTN
ENSMMUG00000038179	NRXN1	NRXN1
ENSMMUG00000022595	NRXN2	NRXN2
ENSMMUG00000011196	NSA2	NSA2
ENSMMUG00000009041	NSD1	NSD1
ENSMMUG00000013176	NSDHL	NSDHL
ENSMMUG00000005548	NSF	NSF
ENSMMUG00000015994	NSFL1C	NSFL1C
ENSMMUG00000020203	NSG1	NSG1
ENSMMUG00000017297	NSMAF	NSMAF
ENSMMUG00000015832	NSMCE1	NSMCE1
ENSMMUG00000012044	NSMCE4A	NSMCE4A
ENSMMUG00000002561	NSUN2	NSUN2
ENSMMUG00000022776	NSUN5	NSUN5
ENSMMUG00000012561	NSUN7	NSUN7
ENSMMUG00000029832	NT5C	NT5C
ENSMMUG00000056128	NT5C1A	NT5C1A
ENSMMUG00000014083	NT5C1B	NT5C1B
ENSMMUG00000003749	NT5C2	NT5C2
ENSMMUG00000014638	NT5DC1	NT5DC1
ENSMMUG00000005442	NT5E	NT5E
ENSMMUG00000002989	NTAN1	NTAN1
ENSMMUG00000014646	NTF3	NTF3
ENSMMUG00000015794	NTF4	NTF4
ENSMMUG00000002807	NTHL1	NTHL1
ENSMMUG00000055290	NTN1	NTN1
ENSMMUG00000057563	NTN3	NTN3
ENSMMUG00000000521	NTN4	NTN4
ENSMMUG00000064152	NTN5	NTN5
ENSMMUG00000008197	NTNG1	NTNG1
ENSMMUG00000006923	NTNG2	NTNG2
ENSMMUG00000063981	NTPCR	NTPCR
ENSMMUG00000012424	NTRK1	NTRK1
ENSMMUG00000023117	NTRK2	NTRK2
ENSMMUG00000001386	NTRK3	NTRK3
ENSMMUG00000023155	NTS	NTS
ENSMMUG00000016854	NTSR1	NTSR1
ENSMMUG00000020250	NTSR2	NTSR2
ENSMMUG00000020951	NUAK1	NUAK1
ENSMMUG00000049565	NUAK2	NUAK2
ENSMMUG00000006244	NUB1	NUB1
ENSMMUG00000018597	NUBP2	NUBP2
ENSMMUG00000005895	NUCB2	NUCB2
ENSMMUG00000055835	NUCKS1	NUCKS1
ENSMMUG00000006103	NUDCD1	NUDCD1
ENSMMUG00000000779	NUDCD3	NUDCD3
ENSMMUG00000022072	NUDT1	NUDT1
ENSMMUG00000017250	NUDT12	NUDT12
ENSMMUG00000011276	NUDT13	NUDT13
ENSMMUG00000001154	NUDT16	NUDT16
ENSMMUG00000016734	NUDT17	NUDT17
ENSMMUG00000051675	NUDT2	NUDT2
ENSMMUG00000038955	NUDT21	NUDT21
ENSMMUG00000019532	NUDT3	NUDT3
ENSMMUG00000064953	NUDT4	NUDT4
ENSMMUG00000017141	NUDT5	NUDT5
ENSMMUG00000007420	NUDT6	NUDT6
ENSMMUG00000011795	NUDT7	NUDT7
ENSMMUG00000019043	NUDT9	NUDT9
ENSMMUG00000001152	NUF2	NUF2
ENSMMUG00000016609	NUFIP1	NUFIP1
ENSMMUG00000012856	NUFIP2	NUFIP2
ENSMMUG00000007330	NUMA1	NUMA1
ENSMMUG00000020196	NUMB	NUMB
ENSMMUG00000014186	NUP107	NUP107
ENSMMUG00000022091	NUP133	NUP133
ENSMMUG00000001993	NUP153	NUP153
ENSMMUG00000011757	NUP188	NUP188
ENSMMUG00000016384	NUP205	NUP205
ENSMMUG00000015979	NUP210	NUP210
ENSMMUG00000014952	NUP210L	NUP210L
ENSMMUG00000021724	NUP214	NUP214
ENSMMUG00000004140	NUP35	NUP35
ENSMMUG00000005504	NUP37	NUP37
ENSMMUG00000047824	NUP43	NUP43
ENSMMUG00000004132	NUP50	NUP50
ENSMMUG00000020910	NUP54	NUP54
ENSMMUG00000044817	NUP62	NUP62
ENSMMUG00000010467	NUP88	NUP88
ENSMMUG00000013778	NUP93	NUP93
ENSMMUG00000059327	NUS1	NUS1
ENSMMUG00000052035	NUTF2	NUTF2
ENSMMUG00000022510	NVL	NVL
ENSMMUG00000000188	NXF1	NXF1
ENSMMUG00000020724	NXF3	NXF3
ENSMMUG00000009711	NXPH1	NXPH1
ENSMMUG00000005176	NXPH2	NXPH2
ENSMMUG00000003383	NXPH3	NXPH3
ENSMMUG00000021784	NXPH4	NXPH4
ENSMMUG00000022386	NXT1	NXT1
ENSMMUG00000063091	NXT2	NXT2
ENSMMUG00000009513	NYNRIN	NYNRIN
ENSMMUG00000012249	OAF	OAF
ENSMMUG00000012782	OAS1	OAS1
ENSMMUG00000008505	OAS2	OAS2
ENSMMUG00000046639	OAS3	OAS3
ENSMMUG00000006441	OASL	OASL
ENSMMUG00000010485	OAT	OAT
ENSMMUG00000017949	OAZ1	OAZ1
ENSMMUG00000044385	OAZ2	OAZ2
ENSMMUG00000009095	OAZ3	OAZ3
ENSMMUG00000011931	OCEL1	OCEL1
ENSMMUG00000014868	OCIAD1	OCIAD1
ENSMMUG00000014869	OCIAD2	OCIAD2
ENSMMUG00000006216	OCLN	OCLN
ENSMMUG00000056983	OCM	OCM
ENSMMUG00000049706	OCM	OCM
ENSMMUG00000008825	OCRL	OCRL
ENSMMUG00000006029	ODAM	ODAM
ENSMMUG00000002108	ODF1	ODF1
ENSMMUG00000005987	ODF2	ODF2
ENSMMUG00000008750	ODF4	ODF4
ENSMMUG00000019410	OFD1	OFD1
ENSMMUG00000002651	OGDH	OGDH
ENSMMUG00000000275	OGDHL	OGDHL
ENSMMUG00000056911	OGFOD3	OGFOD3
ENSMMUG00000016856	OGFR	OGFR
ENSMMUG00000014671	OGFRL1	OGFRL1
ENSMMUG00000006117	OGG1	OGG1
ENSMMUG00000004634	OGN	OGN
ENSMMUG00000055808	OIP5	OIP5
ENSMMUG00000020404	OIT3	OIT3
ENSMMUG00000007092	OLA1	OLA1
ENSMMUG00000017506	OLFM1	OLFM1
ENSMMUG00000016596	OLFM2	OLFM2
ENSMMUG00000006780	OLFM3	OLFM3
ENSMMUG00000002657	OLFM4	OLFM4
ENSMMUG00000011183	OLFML2A	OLFML2A
ENSMMUG00000023042	OLFML2B	OLFML2B
ENSMMUG00000047350	OLIG3	OLIG3
ENSMMUG00000002191	OLR1	OLR1
ENSMMUG00000022762	OMA1	OMA1
ENSMMUG00000061517	OMD	OMD
ENSMMUG00000006824	OMG	OMG
ENSMMUG00000055575	OMP	OMP
ENSMMUG00000023218	ONECUT2	ONECUT2
ENSMMUG00000000416	OOEP	OOEP
ENSMMUG00000009765	OPA1	OPA1
ENSMMUG00000050856	OPALIN	OPALIN
ENSMMUG00000047242	OPCML	OPCML
ENSMMUG00000060185	OPN1SW	OPN1SW
ENSMMUG00000005669	OPN3	OPN3
ENSMMUG00000003607	OPN4	OPN4
ENSMMUG00000013751	OPN5	OPN5
ENSMMUG00000065247	OPRK1	OPRK1
ENSMMUG00000022691	OPRM1	OPRM1
ENSMMUG00000021640	OPTC	OPTC
ENSMMUG00000005601	OPTN	OPTN
ENSMMUG00000048141	OR10A4	OR10A4
ENSMMUG00000061625	OR10A6	OR10A6
ENSMMUG00000019049	OR10A7	OR10A7
ENSMMUG00000058363	OR10G2	OR10G2
ENSMMUG00000051632	OR10G7	OR10G7
ENSMMUG00000051612	OR10G9	OR10G4
ENSMMUG00000013223	OR10P1	OR10P1
ENSMMUG00000050579	OR10Q1	OR10Q1
ENSMMUG00000065179	OR12D3	OR12D3
ENSMMUG00000049356	OR13A1	OR13A1
ENSMMUG00000052522	OR13C8	OR13C8
ENSMMUG00000015365	OR14J1	OR14J1
ENSMMUG00000052485	OR1F1	OR1F1
ENSMMUG00000059930	OR1M1	OR1M1
ENSMMUG00000060752	OR1Q1	OR1Q1
ENSMMUG00000062872	OR1S1	OR1S1
ENSMMUG00000051442	OR2A1	OR2A42
ENSMMUG00000051615	OR2A2	OR2A2
ENSMMUG00000049981	OR2A25	OR2A25
ENSMMUG00000058745	OR2AG2	OR2AG2
ENSMMUG00000010688	OR2AT4	OR2AT4
ENSMMUG00000005415	OR2B3	OR2B3
ENSMMUG00000055956	OR2D3	OR2D3
ENSMMUG00000019855	OR2F1	OR2F1
ENSMMUG00000021482	OR2H2	OR2H2
ENSMMUG00000029883	OR2J3	OR2J3
ENSMMUG00000004377	OR2W1	OR2W1
ENSMMUG00000009136	OR2Y1	OR2Y1
ENSMMUG00000021501	OR4A47	OR4A47
ENSMMUG00000051423	OR4D11	OR4D11
ENSMMUG00000053138	OR4D2	OR4D2
ENSMMUG00000054033	OR4D5	OR4D5
ENSMMUG00000060889	OR4D6	OR4D6
ENSMMUG00000060585	OR4D9	OR4D9
ENSMMUG00000037964	OR4E2	OR4E2
ENSMMUG00000052931	OR4F15	OR4F15
ENSMMUG00000055595	OR4F6	OR4F6
ENSMMUG00000023047	OR4K1	OR4K1
ENSMMUG00000060984	OR4K13	OR4K13
ENSMMUG00000001863	OR4K17	OR4K17
ENSMMUG00000002855	OR4K2	OR4K2
ENSMMUG00000012852	OR4K5	OR4K5
ENSMMUG00000005704	OR4M1	OR4M1
ENSMMUG00000005702	OR4N2	OR4N2
ENSMMUG00000058348	OR4N4	OR4N4
ENSMMUG00000061666	OR4N5	OR4N5
ENSMMUG00000059418	OR4Q3	OR4Q3
ENSMMUG00000014963	OR4S2	OR4S2
ENSMMUG00000001065	OR51A4	OR51A4
ENSMMUG00000051197	OR51B5	OR51B5
ENSMMUG00000057860	OR51E1	OR51E1
ENSMMUG00000030974	OR51E2	OR51E2
ENSMMUG00000055998	OR51G2	OR51G2
ENSMMUG00000061614	OR51M1	OR51M1
ENSMMUG00000053270	OR51S1	OR51S1
ENSMMUG00000063820	OR52M1	OR52M1
ENSMMUG00000000450	OR52N4	OR52N4
ENSMMUG00000056550	OR52W1	OR52W1
ENSMMUG00000014118	OR5AN1	OR5AN1
ENSMMUG00000000657	OR5AP2	OR5AP2
ENSMMUG00000060679	OR5B3	OR5B3
ENSMMUG00000049596	OR5F1	OR5F1
ENSMMUG00000016153	OR5I1	OR5I1
ENSMMUG00000032102	OR5K1	OR5K1
ENSMMUG00000051463	OR5L1	OR5L1
ENSMMUG00000055274	OR5M1	OR5M1
ENSMMUG00000048988	OR5M9	OR5M9
ENSMMUG00000049407	OR5V1	OR5V1
ENSMMUG00000057094	OR6C4	OR6C4
ENSMMUG00000057944	OR6M1	OR6M1
ENSMMUG00000018450	OR6N1	OR6N1
ENSMMUG00000054171	OR6X1	OR6X1
ENSMMUG00000052663	OR7D4	OR7D4
ENSMMUG00000061994	OR7E24	OR7E24
ENSMMUG00000062372	OR8B4	OR8B4
ENSMMUG00000059415	OR8B8	OR8B8
ENSMMUG00000061868	OR8G5	OR8G5
ENSMMUG00000057709	OR8H3	OR8H2
ENSMMUG00000031063	OR8I2	OR8I2
ENSMMUG00000001301	OR8K1	OR8K1
ENSMMUG00000054152	OR9I1	OR9I1
ENSMMUG00000001306	ORAI1	ORAI1
ENSMMUG00000012024	ORAI2	ORAI2
ENSMMUG00000062524	ORAI3	ORAI3
ENSMMUG00000052294	ORC1	ORC1
ENSMMUG00000012066	ORC5	ORC5
ENSMMUG00000014316	ORMDL1	ORMDL1
ENSMMUG00000004586	ORMDL3	ORMDL3
ENSMMUG00000020710	OS9	OS9
ENSMMUG00000001745	OSBP	OSBP
ENSMMUG00000008610	OSBPL10	OSBPL10
ENSMMUG00000017125	OSBPL11	OSBPL11
ENSMMUG00000004350	OSBPL1A	OSBPL1A
ENSMMUG00000012623	OSBPL2	OSBPL2
ENSMMUG00000016939	OSBPL3	OSBPL3
ENSMMUG00000000513	OSBPL5	OSBPL5
ENSMMUG00000019039	OSBPL7	OSBPL7
ENSMMUG00000017864	OSBPL8	OSBPL8
ENSMMUG00000004735	OSBPL9	OSBPL9
ENSMMUG00000020432	OSCP1	OSCP1
ENSMMUG00000006848	OSGEP	OSGEP
ENSMMUG00000014315	OSGEPL1	OSGEPL1
ENSMMUG00000014518	OSGIN2	OSGIN2
ENSMMUG00000005545	OSM	OSM
ENSMMUG00000001609	OSMR	OSMR
ENSMMUG00000022185	OSR2	OSR2
ENSMMUG00000010401	OSTF1	OSTF1
ENSMMUG00000022247	OSTM1	OSTM1
ENSMMUG00000020068	OSTN	OSTN
ENSMMUG00000013877	OTOA	OTOA
ENSMMUG00000014292	OTOF	OTOF
ENSMMUG00000023586	OTOG	OTOG
ENSMMUG00000002782	OTOP1	OTOP1
ENSMMUG00000023405	OTOP3	OTOP3
ENSMMUG00000014494	OTOR	OTOR
ENSMMUG00000000478	OTUB1	OTUB1
ENSMMUG00000007762	OTUB2	OTUB2
ENSMMUG00000009247	OTUD1	OTUD1
ENSMMUG00000010764	OTUD3	OTUD3
ENSMMUG00000004437	OTUD4	OTUD4
ENSMMUG00000061393	OTUD6A	OTUD6A
ENSMMUG00000013396	OTUD6B	OTUD6B
ENSMMUG00000012838	OTUD7A	OTUD7A
ENSMMUG00000007244	OTUD7B	OTUD7B
ENSMMUG00000019757	OVCH2	OVCH2
ENSMMUG00000003309	OVGP1	OVGP1
ENSMMUG00000012585	OVOL1	OVOL1
ENSMMUG00000000411	OXA1L	OXA1L
ENSMMUG00000011027	OXCT1	OXCT1
ENSMMUG00000063947	OXER1	OXER1
ENSMMUG00000064141	OXGR1	OXGR1
ENSMMUG00000022693	OXNAD1	OXNAD1
ENSMMUG00000017845	OXR1	OXR1
ENSMMUG00000014798	OXSM	OXSM
ENSMMUG00000000996	OXSR1	OXSR1
ENSMMUG00000010678	OXT	OXT
ENSMMUG00000009703	OXTR	OXTR
ENSMMUG00000008260	P2RX1	P2RX1
ENSMMUG00000015459	P2RX2	P2RX2
ENSMMUG00000017813	P2RX3	P2RX3
ENSMMUG00000020476	P2RX6	P2RX6
ENSMMUG00000006298	P2RX7	P2RX7
ENSMMUG00000031540	P2RY1	P2RY1
ENSMMUG00000052164	P2RY10	P2RY10
ENSMMUG00000001105	P2RY12	P2RY12
ENSMMUG00000017245	P2RY14	P2RY14
ENSMMUG00000019186	P2RY2	P2RY2
ENSMMUG00000013934	P2RY4	P2RY4
ENSMMUG00000003138	P2RY6	P2RY6
ENSMMUG00000011274	P4HA1	P4HA1
ENSMMUG00000010858	P4HA2	P4HA2
ENSMMUG00000007382	PAAF1	PAAF1
ENSMMUG00000017786	PABPC1	PABPC3
ENSMMUG00000007497	PABPC4	PABPC4
ENSMMUG00000020412	PACRG	PACRG
ENSMMUG00000022518	PACS1	PACS1
ENSMMUG00000022939	PACS2	PACS2
ENSMMUG00000007811	PACSIN1	PACSIN1
ENSMMUG00000006359	PACSIN3	PACSIN3
ENSMMUG00000050983	PADI1	PADI1
ENSMMUG00000001616	PADI2	PADI2
ENSMMUG00000051619	PADI3	PADI3
ENSMMUG00000032238	PADI4	PADI4
ENSMMUG00000022437	PADI6	PADI6
ENSMMUG00000017915	PAEP	PAEP
ENSMMUG00000032106	PAEP	PAEP
ENSMMUG00000020524	PAFAH1B1	PAFAH1B1
ENSMMUG00000002050	PAFAH1B2	PAFAH1B2
ENSMMUG00000012172	PAFAH1B3	PAFAH1B3
ENSMMUG00000023342	PAG1	PAG1
ENSMMUG00000017015	PAGE1	PAGE1
ENSMMUG00000045847	PAGE2B	PAGE5
ENSMMUG00000003082	PAGE4	PAGE4
ENSMMUG00000061749	PAGR1	PAGR1
ENSMMUG00000011908	PAH	PAH
ENSMMUG00000011878	PAIP1	PAIP1
ENSMMUG00000060205	PAIP2	PAIP2
ENSMMUG00000006330	PAIP2B	PAIP2B
ENSMMUG00000001387	PAK1	PAK1
ENSMMUG00000018787	PAK1IP1	PAK1IP1
ENSMMUG00000012033	PAK2	PAK2
ENSMMUG00000013140	PAK4	PAK4
ENSMMUG00000020534	PAK6	PAK6
ENSMMUG00000017304	PALB2	PALB2
ENSMMUG00000007365	PALLD	PALLD
ENSMMUG00000016335	PALMD	PALMD
ENSMMUG00000007844	PAM	PAM
ENSMMUG00000004330	PAMR1	PAMR1
ENSMMUG00000013482	PAN2	PAN2
ENSMMUG00000010780	PANK1	PANK1
ENSMMUG00000012521	PANK3	PANK3
ENSMMUG00000014686	PANK4	PANK4
ENSMMUG00000004503	PANX1	PANX1
ENSMMUG00000051171	PANX3	PANX3
ENSMMUG00000020195	PAPLN	PAPLN
ENSMMUG00000018610	PAPOLA	PAPOLA
ENSMMUG00000000498	PAPOLG	PAPOLG
ENSMMUG00000013099	PAPPA	PAPPA
ENSMMUG00000023214	PAPPA2	PAPPA2
ENSMMUG00000019907	PAPSS1	PAPSS1
ENSMMUG00000006411	PAPSS2	PAPSS2
ENSMMUG00000014501	PAQR3	PAQR3
ENSMMUG00000053365	PAQR4	PAQR4
ENSMMUG00000014886	PAQR5	PAQR5
ENSMMUG00000000085	PAQR6	PAQR6
ENSMMUG00000007857	PAQR7	PAQR7
ENSMMUG00000052626	PAQR8	PAQR8
ENSMMUG00000003927	PAQR9	PAQR9
ENSMMUG00000019156	PARD3	PARD3
ENSMMUG00000014814	PARD3B	PARD3B
ENSMMUG00000062585	PARD6A	PARD6A
ENSMMUG00000064108	PARD6B	PARD6B
ENSMMUG00000056088	PARD6G	PARD6G
ENSMMUG00000009848	PARG	PARG
ENSMMUG00000013661	PARL	PARL
ENSMMUG00000064978	PARM1	PARM1
ENSMMUG00000021820	PARP1	PARP1
ENSMMUG00000059569	PARP10	PARP10
ENSMMUG00000018273	PARP11	PARP11
ENSMMUG00000004224	PARP12	PARP12
ENSMMUG00000022569	PARP14	PARP14
ENSMMUG00000016253	PARP2	PARP2
ENSMMUG00000022203	PARP3	PARP3
ENSMMUG00000013841	PARP8	PARP8
ENSMMUG00000016381	PARP9	PARP9
ENSMMUG00000032084	PARS2	PARS2
ENSMMUG00000020956	PARVA	PARVA
ENSMMUG00000038587	PATE2	PATE2
ENSMMUG00000060291	PATE3	PATE3
ENSMMUG00000039042	PATE4	PATE4
ENSMMUG00000017287	PATL1	PATL1
ENSMMUG00000015179	PAWR	PAWR
ENSMMUG00000019409	PAX1	PAX1
ENSMMUG00000009163	PAX2	PAX2
ENSMMUG00000020409	PAX3	PAX3
ENSMMUG00000015429	PAX4	PAX4
ENSMMUG00000016810	PAX6	PAX6
ENSMMUG00000011578	PAX8	PAX8
ENSMMUG00000009648	PAX9	PAX9
ENSMMUG00000016019	PBK	PBK
ENSMMUG00000015125	PBLD	PBLD
ENSMMUG00000017361	PBRM1	PBRM1
ENSMMUG00000006576	PBXIP1	PBXIP1
ENSMMUG00000004533	PC	PC
ENSMMUG00000008789	PCBD1	PCBD1
ENSMMUG00000003825	PCBP3	PCBP3
ENSMMUG00000022205	PCBP4	PCBP4
ENSMMUG00000004493	PCCA	PCCA
ENSMMUG00000003262	PCCB	PCCB
ENSMMUG00000006291	PCDH12	PCDH12
ENSMMUG00000009794	PCDH15	PCDH15
ENSMMUG00000022272	PCDH17	PCDH17
ENSMMUG00000008362	PCDH18	PCDH18
ENSMMUG00000011078	PCDH19	PCDH19
ENSMMUG00000053482	PCDH20	PCDH20
ENSMMUG00000013037	PCDH8	PCDH8
ENSMMUG00000005620	PCDH9	PCDH9
ENSMMUG00000014571	PCDHAC2	PCDHAC2
ENSMMUG00000014574	PCDHB1	PCDHB1
ENSMMUG00000061532	PCDHB10	PCDHB10
ENSMMUG00000049686	PCDHB13	PCDHB13
ENSMMUG00000021941	PCDHB15	PCDHB15
ENSMMUG00000061483	PCDHB2	PCDHB2
ENSMMUG00000062270	PCDHB3	PCDHB3
ENSMMUG00000019523	PCDHB4	PCDHB4
ENSMMUG00000057673	PCDHB5	PCDHB5
ENSMMUG00000062723	PCDHB6	PCDHB6
ENSMMUG00000050553	PCDHB7	PCDHB7
ENSMMUG00000051748	PCDHB8	PCDHB8
ENSMMUG00000005029	PCF11	PCF11
ENSMMUG00000052879	PCGF2	PCGF2
ENSMMUG00000012624	PCGF3	PCGF3
ENSMMUG00000008873	PCGF6	PCGF6
ENSMMUG00000001041	PCID2	PCID2
ENSMMUG00000022586	PCK1	PCK1
ENSMMUG00000021590	PCK2	PCK2
ENSMMUG00000021678	PCLO	PCLO
ENSMMUG00000015487	PCM1	PCM1
ENSMMUG00000029462	PCMT1	PCMT1
ENSMMUG00000003347	PCMTD1	PCMTD1
ENSMMUG00000002316	PCMTD2	PCMTD2
ENSMMUG00000013259	PCNA	PCNA
ENSMMUG00000017782	PCNP	PCNP
ENSMMUG00000002947	PCOLCE	PCOLCE
ENSMMUG00000060224	PCP2	PCP2
ENSMMUG00000005134	PCSK1	PCSK1
ENSMMUG00000014626	PCSK2	PCSK2
ENSMMUG00000003056	PCSK4	PCSK4
ENSMMUG00000002061	PCSK7	PCSK7
ENSMMUG00000005736	PCSK9	PCSK9
ENSMMUG00000006066	PCTP	PCTP
ENSMMUG00000021663	PCYOX1L	PCYOX1L
ENSMMUG00000012821	PCYT1B	PCYT1B
ENSMMUG00000001460	PDAP1	PDAP1
ENSMMUG00000064825	PDC	PDC
ENSMMUG00000063159	PDCD1	PDCD1
ENSMMUG00000005938	PDCD10	PDCD10
ENSMMUG00000007058	PDCD11	PDCD11
ENSMMUG00000017991	PDCD1LG2	PDCD1LG2
ENSMMUG00000019916	PDCD2	PDCD2
ENSMMUG00000005883	PDCD2L	PDCD2L
ENSMMUG00000017204	PDCD4	PDCD4
ENSMMUG00000052666	PDCD5	PDCD5
ENSMMUG00000014069	PDCD6IP	PDCD6IP
ENSMMUG00000006896	PDCL	PDCL
ENSMMUG00000006271	PDCL2	PDCL2
ENSMMUG00000023614	PDE10A	PDE10A
ENSMMUG00000002011	PDE11A	PDE11A
ENSMMUG00000004052	PDE12	PDE12
ENSMMUG00000001163	PDE1A	PDE1A
ENSMMUG00000000111	PDE1B	PDE1B
ENSMMUG00000001625	PDE1C	PDE1C
ENSMMUG00000008269	PDE3A	PDE3A
